name,batch01_CHUV_P001,batch01_CHUV_P002,batch01_CHUV_P003,batch01_CHUV_P004,batch01_CHUV_P005,batch01_CHUV_P006,batch01_CHUV_P007,batch01_CHUV_P008,batch01_CHUV_P009,batch01_CHUV_P010,batch01_CHUV_P011,batch01_CHUV_P012,batch01_CHUV_P013,batch01_CHUV_P014,batch01_CHUV_P015,batch01_CHUV_P016,batch01_CHUV_P017,batch01_CHUV_P018,batch01_CHUV_P019,batch01_CHUV_P020,batch01_CHUV_P021,batch01_F_P001,batch01_F_P002,batch01_F_P003,batch01_F_P004,batch01_F_P005,batch01_F_P006,batch01_F_P007,batch01_F_P008,batch01_F_P009,batch01_F_P010,batch01_F_P011,batch01_F_P012,batch01_F_P013,batch01_F_P014,batch01_F_P015,batch01_F_P016,batch01_F_P017,batch01_F_P018,batch01_F_P019,batch01_F_P020,batch01_F_P021,batch01_M_P001,batch01_M_P002,batch01_M_P003,batch01_M_P004,batch01_M_P005,batch01_M_P006,batch01_M_P007,batch01_M_P008,batch01_M_P009,batch01_M_P010,batch01_M_P011,batch01_M_P012,batch01_M_P013,batch01_M_P014,batch01_M_P015,batch01_M_P016,batch01_M_P017,batch01_M_P018,batch01_M_P019,batch01_M_P020,batch01_M_P021,batch01_NAT_P001,batch01_NAT_P002,batch01_NAT_P003,batch01_NAT_P004,batch01_NAT_P005,batch01_NAT_P006,batch01_NAT_P007,batch01_NAT_P008,batch01_NAT_P009,batch01_NAT_P010,batch01_NAT_P011,batch01_NAT_P012,batch01_NAT_P013,batch01_NAT_P014,batch01_NAT_P015,batch01_NAT_P016,batch01_NAT_P017,batch01_NAT_P018,batch01_NAT_P019,batch01_NAT_P020,batch01_NAT_P021,batch01_QC001,batch01_QC002,batch01_QC003,batch01_QC004,batch01_QC005,batch01_QC006,batch01_QC007,batch01_QC008,batch01_QC009,batch01_QC010,batch01_QC011
LPC(18:0)+AcO,5043.955,5305.018,4659.18,4783.806,5101.273,5057.475,5110.17,4929.54,4991.637,4941.102,4819.087,4935.053,5209.283,4896.749,4868.643,5191.75,4512.417,4972.015,5019.018,5259.422,5511.049,4835.457,5089.733,5320.982,5275.681,5003.702,4971.863,5097.369,5262.72,4356.663,5059.384,5294.657,5118.158,5070.053,5185.126,5176.289,4791.715,5171.228,5017.158,4943.289,5084.974,5049.382,10890.318,10527.115,10321.489,10833.355,10805.931,11153.455,10621.728,10439.813,10412.591,9948.191,10203.921,11158.596,10484.49,11098.467,10594.75,10569.438,10675.097,11491.093,10981.269,10208.666,10716.379,10546.783,10246.89,10381.673,10952.242,11192.635,10555.274,10687.05,10643.557,10857.398,9740.637,10139.967,10524.414,8898.316,10994.755,10708.265,10779.817,9888.256,10377.701,10359.028,10798.753,9986.102,8159.983,8238.968,8007.515,8020.148,7818.946,7861.281,7594.541,7519.722,7783.596,7513.189,8145.009
LPC(18:1)+AcO,3013.939,3058.81,2701.789,2849.048,2972.649,2909.939,3030.922,2908.379,2761.193,2922.981,2762.276,2781.576,3008.491,2983.063,2804.445,3064.538,2474.817,2853.657,2829.497,3039.636,3192.547,2350.166,2710.959,2693.361,2592.958,2639.982,2486.945,2536.07,2780.843,2216.165,2587.574,2670.663,2523.183,2670.448,2602.393,2556.533,2387.546,2657.188,2557.282,2481.291,2528.211,2574.751,3369.273,3107.889,2993.194,3290.463,3087.441,3289.664,3204.49,3092.535,3013.595,2910.211,3056.5,3251.744,3049.997,3262.438,3181.135,3095.537,3235.925,3326.923,3199.495,2992.747,3133.753,6002.26,6253.767,5881.068,6115.654,6285.922,6139.954,6179.28,6151.233,6171.81,5659.737,6044.731,5927.21,4940.958,6109.264,6187.851,6310.138,5658.759,6101.529,6130.632,6091.783,5816.266,4841.055,4748.108,4741.967,4803.151,4632.927,4541.036,4468.949,4494.458,4723.602,4515.185,4656.879
LPC(18:2)+AcO,5229.944,5366.36,4766.585,5006.853,5105.69,4885.853,5159.787,5023.633,5136.884,5008.468,4848.214,4926.634,5350.786,5020.203,4847.522,5108.431,4588.921,5015.863,4964.702,5217.51,5312.77,3177.873,3410.166,3387.76,3445.393,3461.78,3193.626,3459.258,3569.79,2983.072,3365.104,3430.551,3347.128,3426.122,3350.094,3414.403,3190.284,3538.48,3411.321,3335.56,3414.712,3357.652,2900.592,2834.451,2607.79,2845.525,2826.115,2925.58,2844.456,2811.941,2811.413,2705.435,2716.136,2858.086,2699.41,2931.998,2956.925,2753.592,2983.482,2970.928,2820.995,2890.092,2807.843,6422.034,6335.854,6176.918,6229.979,6414.66,6136.726,6643.599,6335.476,6469.727,6096.608,6294.119,6093.309,5399.358,6457.69,6217.79,6698.864,5948.793,6275.338,6382.488,6524.463,6391.493,4272.574,4290.389,4161.227,4171.312,4152.884,4045.662,3940.017,3981.306,4135.292,4076.611,4069.461
LPC(18:3)+AcO,31.894,38.99,40.642,30.286,34.248,33.006,32.542,35.114,30.6,32.747,34.291,33.63,28.28,36.43,44.734,36.811,27.419,30.218,40.056,35.628,32.62,50.241,44.935,45.447,47.483,50.79,51.095,51.785,40.044,43.354,49.279,51.137,44.038,52.378,60.027,52.467,51.169,48.902,54.984,53.604,55.612,48.209,38.644,32.282,36.058,40.531,45.251,40.843,38.919,34.673,38.345,37.389,40.755,41.558,35.526,35.068,35.516,39.805,45.924,40.537,51.788,39.157,40.727,82.448,104.625,93.888,92.184,93.864,73.98,83.1,96.194,87.271,100.245,80.336,99.463,71.835,75.211,88.3,106.898,71.738,89.139,81.477,98.639,102.449,55.463,67.554,65.947,66.709,50.15,63.397,58.339,58.539,69.676,60.907,68.487
LPC(19:0)+AcO,21.037,14.324,17.275,22.705,19.967,22,24.871,22.804,17.661,26.434,18.419,12.709,21.409,10.76,20.22,21.861,15.776,18.881,24.219,19.637,13.078,16.256,12.518,14.573,16.419,12.896,16.823,19.732,13.211,12.503,11.231,15.355,11.765,15.805,14.04,17.844,20.205,22.219,19.847,14.794,17.088,13.367,27.858,23.421,30.044,30.092,30.28,40.215,27.712,30.489,26.355,26.679,32.318,27.726,34.318,28.478,28.868,29.942,27.969,29.274,28.84,35.319,35.843,45.165,44.056,35.263,47.292,37.296,31.29,30.007,36.234,48.221,37.572,39.092,29.605,31.004,33.909,33.141,37.942,34.965,35.931,26.801,35.755,30.301,25.723,13.307,28.593,18.884,17.483,20.368,25.946,22.701,27.146,19.039,33.024
LPC(20:0)+AcO,44.769,35.965,23.907,34.02,38.978,28.689,41.59,29.446,25.514,24.296,32.194,18.475,32.271,20.617,45.17,31.903,30.318,32.658,31.824,29.612,26.588,23.264,25.242,25.438,24.289,22.44,28.765,26.998,25.085,18.923,19.85,28.146,16.088,26.25,27.018,20.838,18.513,25.243,21.327,17.991,25.692,18.497,32.856,34.847,30.843,27.951,34.416,28.609,27.705,27.511,21.996,37.285,32.167,27.301,35.492,32.893,34.394,28.427,34.057,28.911,27.772,24.958,35.72,37.359,41.931,43.689,49.831,39.603,34.961,31.843,48.007,39.863,34.631,42.556,43.553,36.282,30.756,42.728,25.472,62.685,37.486,35.082,48.349,34.104,33.062,32.167,25.492,19.208,43.063,24.659,29.038,21.216,25.081,23.677,30.939
LPC(20:1)+AcO,39.557,36.158,40.907,38.193,53.313,40.603,47.646,32.531,30.306,29.146,52.762,51,42.956,35.429,46.039,36.377,40.523,26.736,41.59,43.471,39.12,40.887,27.89,41.61,37.362,34.131,32.232,32.683,35.475,29.523,38.552,27.813,37.656,35.628,31.183,33.987,37.563,32.587,24.327,29.814,32.484,40.423,66.087,46.934,46.297,41.761,62.51,63.286,60.73,61.838,56.027,64.671,47.123,56.012,50.542,47.038,56.904,59.626,56.901,54.098,64.294,64.308,50.727,71.52,84.055,86.216,77.598,99.782,76.283,91.443,82.566,74.252,75.227,88.974,69.346,62.215,79.668,81.341,65.158,83.065,84.399,85.729,77.442,96.587,78.955,55.725,63.38,38.679,52.189,51.381,59.022,53.533,61.136,56.471,60.897
LPC(20:2)+AcO,25.879,44.972,45.992,36.265,45.575,52.541,40.963,38.641,26.712,38.078,37.158,31.608,36.559,33.094,39.27,38.942,36.756,40.665,29.607,40.614,44.559,41.214,44.151,41.281,33.139,45.068,38.596,46.02,44.065,30.195,29.811,47.857,37.862,34.371,41.823,36.463,46.122,41.028,38.465,36.488,45.599,34.056,73.748,49.552,60.072,53.712,47.671,70.872,63.513,54.994,42.229,55.027,61.29,59.488,54.827,53.586,55.438,55.027,47.422,69.845,48.159,48.288,68.322,77.175,115.524,80.836,79.79,110.034,69.93,84.975,77.933,94.136,85.977,88.343,86.854,57.97,72.03,83.746,91.018,95.241,87.42,76.276,85.821,83.248,61.008,64.991,64.001,65.144,66.457,58.511,60.011,58.501,58.713,53.269,70.229
LPC(20:3)+AcO,181.498,207.265,182.176,209.261,183.987,190.658,185.053,195.805,160.664,175.209,190.523,198.19,195.143,191.917,172.349,199.783,186.77,174.174,184.405,201.495,192.176,147.143,158.865,180.748,168.542,154.544,183.295,159.105,159.127,127.726,178.661,148.96,148.473,180.891,170.049,158.433,160.966,167.554,184.67,173.096,166.933,167.159,240.421,247.647,228.732,218.947,223.613,223.829,235.266,218.562,206.735,244.218,225.537,242.302,246.154,230.884,248.294,243.741,245.448,251.523,288.804,261.966,230.753,369.202,382.885,374.06,362.977,374.892,366.487,381.524,363.255,394.767,351.572,394.033,387.386,314.399,346.297,371.63,383.932,388.278,360.492,364.308,387.643,374.86,275.649,267.794,280.338,257.275,252.875,261.807,250.394,248.756,239.532,276.523,253.342
LPC(20:4)+AcO,219.166,252.222,216.076,269.158,253.519,247.071,222.405,225.886,219.528,214.835,227.039,251.831,249.863,235.464,247.461,255.04,205.21,229.89,224.374,230.527,238.509,239.218,267.652,257.617,273.241,246.45,240.387,248.034,242.156,218.382,255.541,265.527,253.03,268.825,267.405,237.706,281.393,251.357,251.185,266.73,234.016,240.619,292.102,303.489,299.193,295.497,294.392,291.823,294.69,317.814,294.854,291.938,291.243,311.137,320.204,278.396,307.845,294.854,324.075,367.076,352.213,322.501,311.512,566.8,591.396,601.188,632.376,578.934,516.536,537.368,549.899,590.61,517.621,527.473,510.955,429.589,590.49,548.22,577.836,574.042,573.253,582.586,599.212,583.156,444.347,428.683,450.122,430.053,434.658,383.729,411.72,455.615,399.818,433.439,436.148
LPC(20:5)+AcO,11.892,11.043,11.087,18.807,14.244,13.973,17.877,20.126,11.919,10.942,10.244,18.021,16.83,16.016,10.59,19.526,13.205,12.556,20.006,13.012,12.374,3.777,6.044,4.23,5.052,1.75,6.812,3.84,5.648,5.87,5.631,7.774,6.747,7.562,8.443,5.826,5.836,7.113,4.762,7.125,3.275,4.288,10.567,13.877,14.006,14.635,10.405,10.889,8.48,11.512,11.192,17.299,16.161,10.028,11.316,12.516,13.019,7.015,14.77,7.839,12.04,9.784,12.096,14.579,22.944,20.9,18.036,18.938,14.396,16.688,18.565,17.496,19.355,24.826,18.554,15.861,16.931,20.794,19.387,15.691,16.328,17.534,22.48,16.804,11.851,13.334,15.015,13.732,13.96,9.451,15.617,11.334,7.158,8.742,11.605
LPC(22:4)+AcO,4.566,7.779,8.635,9.102,6.359,8.852,4.531,13.984,5.881,6.167,12.198,10.683,8.177,11.284,6.681,6.123,11.756,6.704,6.852,4.828,8.533,7.737,13.485,16.613,16.998,12.909,13.852,12.289,11.357,10.352,15.932,9.112,14.258,13.974,12.259,21.218,15.071,10.858,10.776,5.599,14.331,12.753,10.261,15.42,11.381,18.054,18.074,18.164,14.4,18.226,12.585,11.708,14.177,15.645,14.546,17.229,14.952,12.47,15.179,15.424,14.392,12.574,13.762,24.233,24.069,35.585,22.132,22.893,20.214,20.082,22.948,27.136,18.367,19.51,23.17,17.755,25.687,22.563,27.526,31.511,23.015,23.006,26.738,20.74,20.956,23.42,26.01,29.664,15.208,34.602,16.188,19.128,20.445,19.373,16.92
LPC(22:5)+AcO,20.093,24.612,16.2,14.009,25.086,14.407,21.201,20.105,24.905,18.125,18.93,24.545,29.16,16.27,28.023,20.035,17.722,12.506,19.652,26.924,26.385,19.452,18.074,16.648,17.858,15.791,21.882,15.647,19.609,14.836,18.546,19.048,20.427,17.137,19.78,15.221,19.553,22.612,20.38,16.625,26.112,22.848,29.682,27.192,21.146,26.301,27.829,31.031,21.933,23.432,19.239,33.069,23.28,20.397,31.043,25.989,25.455,24.306,30.213,28.212,29.813,27.183,25.19,32.572,48.388,38.388,37.571,45.529,39.438,37.624,39.394,43.083,36.123,33.811,39.837,26.913,39.489,47.006,41.832,38.198,39.759,43.105,32.07,46.364,25.566,29.506,36.893,28.743,26.072,25.753,29.827,24.052,35.632,27.747,33.488
LPC(22:6)+AcO,17.706,18.251,13.481,23.366,13.533,16.401,15.238,17.21,25.649,13.159,20.939,16.283,21.9,18.141,13.746,18.518,16.032,16.525,10.327,21.061,19.162,8.435,11.583,7.735,8.978,8.396,8.991,11.608,10.215,6.715,10.246,4.79,10.379,9.144,4.451,6.321,12.277,8.248,11.15,7.857,13.014,9.029,31.504,18.025,26.859,29.719,22.414,26.726,28.974,36.201,29.013,24.088,22.323,27.531,26.055,24.226,23.069,34.833,31.802,28.757,30.378,25.378,31.302,27.546,17.978,24.724,24.519,36.862,29.837,25.134,35.748,32.852,27.951,21.975,24.354,27.874,34.283,25.041,22.482,37.498,31.382,22.211,28.821,27.88,14.487,19.759,14.084,22.209,12.37,15.048,13.89,20.207,13.939,15.753,18.658
LPE(14:0)-H,0.665,1.765,0.645,1.315,1.52,0.881,1.18,1.664,1.066,1.004,1.311,0.913,1.354,0.551,0.998,1.36,1.068,0.726,1.075,0.639,0.995,1.267,1.636,1.727,1.997,1.3,2.158,1.909,1.81,1.768,2.105,0.94,2.124,1.477,2.108,2.247,1.982,3.202,1.66,2.025,1.174,1.031,0.745,0.246,0.1,1.104,0.378,0.144,1.248,0.367,1.132,0.177,0.923,0.41,0.262,0.686,0.935,0.407,1.157,0.904,0.637,0.276,1.44,2.926,3.581,3.28,2.598,2.179,3.739,3.58,4.512,5.272,3.216,3.364,2.691,2.517,3.396,4.011,1.869,3.105,3.84,3.006,4.486,2.638,1.791,1.021,0.929,0.621,1.117,1.83,2.228,1.703,2.511,0.654,2.088
LPE(16:0)-H,168.07,172.845,154.577,175.508,176.235,175.502,182.692,176.481,173.36,173.304,165.898,184.396,172.61,174.943,166.778,180.011,154.581,169.799,177.336,176.859,178.98,214.158,229.408,231.477,248.147,253.306,233.558,229.929,256.885,194.055,239.713,240.413,238.593,243.057,220.038,224.999,220.693,232.831,229.404,220.857,229.225,235.14,335.932,339.85,337.317,352.264,345.987,340.567,319.588,339.177,318.196,333.947,318.921,330.013,323.558,326.592,328.719,321.533,330.623,341.025,326.568,317.041,318.343,410.509,396.593,399.54,409,451.154,396.684,398.19,430.607,399.833,382.877,406.51,400.801,339.986,396.076,391.741,395.952,364.348,379.171,406.73,386.984,376.436,273.83,281.49,264.573,275.844,280.021,261.685,253.989,245.617,263.533,261.275,271.073
LPE(16:1)-H,3.923,3.521,3.724,4.023,2.951,4.886,3.205,3.63,3.137,3.431,2.931,4.49,2.9,2.602,2.149,5.377,3.609,3.842,3.495,5.116,3.151,9.229,11.272,13.911,10.351,9.261,9.477,9.958,9.946,7.92,12.879,11.199,11.366,9.967,8.393,9.607,10.201,7.584,9.22,10.174,9.123,9.029,5.132,4.351,6.094,5.993,4.941,3.434,6.125,4.048,4.266,5.095,5.056,4.95,6.187,5.643,5.557,4.638,6.073,4.528,5.993,4.398,5.223,14.432,16.782,17.271,16.085,16.445,16.997,14.433,15.119,12.334,13.486,15.629,17.434,14.035,13.788,18.386,17.874,13.197,14.688,16.712,12.377,12.713,13.946,19.275,17.458,13.291,13.316,15.72,13.256,12.762,14.695,13.583,15.026
LPE(17:0)-H,5.126,3.389,5.207,4.108,4.124,6.02,4.065,4.033,5.631,3.783,5.081,3.506,5.646,3.056,6.35,4.474,4.122,5.84,6.086,6.161,6.526,7.824,9.311,5.248,5.507,5.083,5.838,5.076,4.696,4.086,5.893,5.668,7.13,7.358,6.73,5.494,5.569,5.885,6.586,5.222,7.073,5.337,7.852,7.72,9.526,10.614,8.362,8.131,7.293,8.094,8.273,9.674,7.142,10.579,8.828,9.662,6.294,8.494,11.146,8.325,8.59,8.734,8.489,9.519,8.955,9.382,8.91,9.748,10.598,10.161,12.069,12.062,11.492,9.69,11.417,8.758,11.482,8.738,9.856,11.285,9.904,9.478,12.069,11.749,5.508,5.145,4.732,6.819,6.626,5.959,4.943,6.603,8.02,5.241,6.073
LPE(18:0)-H,209.353,210.027,188.085,215.168,214.375,212.086,205.536,201.989,201.719,199.921,195.522,202.599,202.533,209.122,207.168,211.741,185.004,213.732,202.346,206.125,202.618,246.351,244.417,264.473,251.396,248.934,232.176,259.633,247.975,232.636,255.834,256.264,244.029,252.073,249.141,250.773,248.625,243.458,234.715,245.402,251.144,254.78,422.064,420.924,409.249,436.16,426.371,417.991,404.385,410.355,390.658,401.489,408.322,413.689,428.739,428.778,408.736,413.392,447.388,416.093,422.747,419.254,430.572,433.306,441.269,383.495,430.552,428.475,410.235,409.45,417.163,437.497,407.64,411.434,397.224,345.185,406.322,397.034,410.798,385.675,407.39,409.839,435.403,404.955,300.66,301.795,314.242,291.104,301.667,289.055,281.082,297.025,307.734,302.773,310.812
LPE(18:1)-H,237.381,241.403,211.002,236.382,240.588,237.143,232.323,237.895,220.195,225.184,217.938,223.906,235.497,229.141,226.163,232.592,203.646,230.225,238.159,221.001,241.761,199.756,200.127,204.431,208.509,193.254,196.245,194.755,195.004,172.697,210.812,207.692,198.306,193.743,193.009,198.028,192.973,196.162,204.186,210.407,202.969,208.772,139.416,136.984,138.039,140.997,142.864,137.285,137.98,136.17,136.838,137.864,133.277,142.059,142.73,140.448,132.978,135.662,142.161,146.442,140.645,139.444,146.366,383.518,385.832,350.974,377.258,377.318,367.369,367.082,363.467,380.866,339.38,369.355,340.85,315.709,352.41,351.554,356.322,352.392,350.586,350.584,378.984,370.675,240.915,233.48,226.48,221.385,228.197,216.611,209.164,219.062,238.013,229.806,226.041
LPE(18:2)-H,398.54,409.767,379.071,410.413,411.733,400.689,400.767,402.623,408.038,385.184,378.205,403.636,404.994,411.981,394.041,415.033,378.072,411.141,418.648,407.928,405.105,388.096,381.969,372.432,388.075,384.418,359.939,379.079,362.979,347.603,386.912,387.973,366.953,357.957,380.464,386.08,371.755,365.756,361.401,385.737,385.643,386.351,201.02,198.354,183.814,201.033,204.826,200.959,188.369,187.985,179.819,187.103,195.158,199.889,193.878,199.478,199.311,191.942,197.317,208.539,211.264,203.076,195.497,537.747,532.095,489.429,529.462,545.674,503.451,503.993,537.32,534.411,484.002,502.01,504.671,428.941,490.899,488.314,527.385,480.37,493.028,526.126,533.973,503.189,315.923,305.496,326.197,308.471,315.519,295.079,302.986,300.758,324.908,312.909,320.765
LPE(18:3)-H,3.972,4.34,3.684,4.178,5.7,3.778,3.891,3.27,4.064,4.227,4.073,4.472,2.667,5.453,4.674,4.601,3.916,3.821,4.37,4.711,3.549,6.377,6.615,6.844,7.517,8.484,8.149,9.686,9.14,7.387,9.224,8.918,8.311,7.646,7.89,9.64,7.15,7.546,7.525,9.148,7.864,10.065,3.055,3.1,3.565,4.731,2.737,3.787,3.115,4.392,2.477,2.85,3.808,2.936,3.151,3.65,2.902,4.226,3.334,3.402,4.331,3.277,2.969,10.246,8.108,9.334,9.451,10.917,9.349,7.785,10.112,10.05,6.633,8.995,9.172,7.812,10.402,8.513,9.906,9.077,10.312,8.788,9.411,10.258,5.808,6.936,6.233,6.144,6.252,5.003,6.771,6.16,6.345,5.952,6.181
LPE(20:1)-H,4.741,4.089,3.358,3.12,3.419,2.98,3.065,4.127,4.197,2.632,3.893,3.634,2.925,3.788,3.088,3.89,3.223,4.531,4.05,3.616,3.684,2.124,2.986,2.324,2.365,3.299,3.5,2.507,2.478,3.075,2.093,2.477,1.727,2.107,2.091,2.566,2.552,2.081,2.534,2.711,2.138,2.249,2.026,2.348,2.158,2.653,2.447,2.269,2.189,3.257,2.032,2.479,1.865,3.154,3.631,3.345,3.719,3.086,2.99,2.484,4.662,2.542,2.607,6.32,6.831,4.144,4.849,6.008,5.875,5.577,5.51,4.549,6.446,5.082,4.374,5.04,5.017,4.108,6.609,5.992,7.034,4.547,5.314,6.087,2.83,3.819,3.792,3.227,3.604,4.865,2.97,2.994,3.998,3.553,3.329
LPE(20:2)-H,2.807,2.494,2.995,2.289,2.812,2.843,1.449,2.541,2.8,2.774,2.464,1.763,2.431,2.727,2.489,2.7,2.235,2.925,1.751,3.241,2.545,2.061,3.153,2.244,2.729,1.802,3.005,2.212,2.623,1.828,2.472,1.637,1.306,3.892,2.565,2.049,3.088,1.719,2.717,2.497,2.192,2.797,1.958,2.407,2.845,2.645,1.63,1.446,2.595,1.817,2.287,2.078,1.563,1.538,1.339,1.268,1.86,2.425,2.372,1.409,1.21,2.05,2.265,4.935,4.62,2.719,4.513,4.882,3.839,4.731,4.718,4.184,4.331,4.777,3.902,3.417,4.26,5.96,3.64,3.804,3.698,3.601,3.347,4.233,2.722,2.959,3.022,3.256,3.403,2.399,3.743,2.859,2.199,2.487,2.42
LPE(20:3)-H,11.207,13.145,10.144,10.335,10.657,12.388,11.921,11.953,11.508,10.537,11.551,10.943,12.102,11.109,12.16,10.687,11.995,11.105,11.217,9.293,12,18.651,17.859,14.401,18.419,15.775,15.638,16.781,19.315,15.584,16.728,17.087,16.438,15.94,15.976,15.389,15.129,16.296,18.13,15.514,17.73,16.498,10.916,12.707,10.852,10.951,13.645,12.938,11.474,13.221,11.487,12.125,11.979,13.729,14.055,15.295,13.286,12.195,14.501,14.008,13.743,12.872,13.655,25.85,27.919,21.442,22.446,25.974,27.45,21.922,22.18,25.476,24.553,25.237,21.322,18.93,22.379,22.932,24.569,24.657,21.647,23.841,25.109,25.129,18.019,17.08,17.8,16.825,14.804,17.44,17.609,18.158,17.435,18.121,19.585
LPE(20:4)-H,35.083,35.67,29.753,34.21,29.821,34.1,32.235,34.892,31.472,34.618,31.937,31.977,34.389,36.198,34.763,33.966,32.473,34.324,31.424,31.014,34.943,58.672,56.11,57.93,54.748,61.382,58.301,61.527,54.161,45.146,54.854,63.19,60.848,54.816,60.013,61.475,55.112,65.827,58.224,58.139,59.478,56.402,38.854,37.502,35.572,36.656,39.1,38.408,35.409,40.499,38.387,37.014,34.165,38.705,39.576,40.859,38.677,39.477,43.105,39.298,37.38,44.521,40.784,75.072,76.727,72.096,82.283,81.706,75.57,76.092,76.942,83.866,73.804,75.376,73.555,64.504,77.161,77.941,80.343,69.899,71.774,74.57,78.024,71.404,59.171,58.249,61.006,57.337,53.795,58.112,53.522,59.246,59.922,55.457,57.186
LPE(22:4)-H,1.225,1.372,1.47,1.405,1.688,1.386,2.058,1.859,1.149,1.035,1.442,1.8,0.993,0.95,1.217,1.794,1.821,1.129,1.929,1.325,1.96,5.163,4.081,4.268,3.655,4.691,5.19,6.373,4.789,4.586,5.508,5.13,3.837,5.003,3.328,5.012,4.986,4.669,3.281,4.413,4.37,4.713,3.4,2.962,2.364,2.558,3.143,3.237,3.392,3.455,2.398,3.21,3.038,3.226,3.587,3.396,3.589,2.533,3.764,2.899,2.818,2.918,2.272,5.703,5.432,5.76,4.651,4.933,4.765,4.16,4.802,4.885,3.84,5.058,5.388,3.984,5.092,5.771,5.122,4.431,5.359,3.905,5.6,6.188,6.126,4.131,5.986,5.05,5.188,5.058,4.981,5.866,6.18,6.872,4.832
LPE(22:5)-H,4.28,4.589,4.611,4.042,4.351,4.511,4.147,3.822,5.512,4.216,3.974,3.57,3.269,3.762,4.421,4.924,3.536,5.217,2.587,5.146,3.784,6.401,6.678,8.546,8.298,8.351,7.653,7.451,7.295,7.083,8.28,8.284,8.025,7.54,6.873,7.384,7.996,9.235,8.537,7.749,7.57,8.517,5.755,6.322,5.834,5.872,5.184,5.632,5.416,3.814,5.267,5.102,5.606,5.177,4.164,5.2,5.591,5.45,6.449,5.049,4.284,5.558,5.859,8.267,9.162,8.812,9.86,8.305,6.42,8.585,9.921,8.438,8.56,8.652,9.474,6.891,8.599,6.961,8.793,7.415,7.428,10.184,9.047,10.811,9.654,9.715,9.333,7.125,8.404,8.243,7.342,6.067,7.238,8.89,7.932
LPE(22:6)-H,4.579,4.666,3.881,3.606,4.857,5.777,4.456,3.702,3.649,4.169,5.38,4.544,4.49,4.454,5.438,5.438,4.293,5.752,4.206,5.468,4.651,3.846,5.101,4.166,3.512,3.322,5.026,3.01,4.582,4.185,3.743,6.095,2.624,4.111,3.366,3.88,5.113,4.81,3.84,4.107,4.293,3.718,6.812,7.117,6.102,7.631,6.564,6.879,8.382,8.05,6.103,6.428,6.689,5.396,5.549,7.349,6.603,5.983,7.181,6.131,5.858,6.794,6.994,6.516,7.758,7.18,7.241,8.178,7.739,7.7,9.112,8.616,7.712,6.91,8.61,5.574,7.024,7.445,7.452,7.596,6.783,7.262,8.62,7.969,5.152,3.829,4.306,6.401,4.808,4.639,4.847,3.871,5.622,5.089,5.128
LPG(16:0)-H,1.761,1.998,1.529,1.76,2.111,2.3,1.621,1.103,2.563,3.011,0.803,2.693,2.564,1.906,2.632,3.298,2.359,1.959,2.826,1.78,1.689,4.006,3.718,3.448,2.921,3.774,3.634,3.466,3.764,2.857,3.32,4.012,4.719,2.747,1.6,4.705,2.001,3.662,2.456,2.398,3.013,3.653,2.825,2.654,2.296,2.959,3.012,2.328,2.814,2.648,2.329,2.923,3.113,3.201,3.648,3.516,3.505,2.098,3.038,3.935,2.856,2.424,2.718,4.9,3.45,3.243,3.722,5.121,4.53,3.587,4.441,5.157,3.479,3.219,3.277,4.038,4.12,4.906,4.736,3.68,4.536,4.663,4.507,3.285,4.012,2.528,2.483,2.79,4.002,4.325,3.288,3.498,3.532,3.235,4.808
LPG(17:0)-H,0.049,0.115,0.188,0.12,0.184,0.247,0.274,0.108,0.082,0.03,0.065,0.103,0.047,0.007,0.159,0.194,0.238,0.139,0.453,0.391,0.061,0.269,0.491,0.391,0.36,0.36,0.446,0.528,0.396,0.207,0.69,0.217,0.516,0.509,0.52,0.424,0.219,0.024,0.244,0.178,0.341,0.327,0.194,0.313,0.242,0.04,0.084,0.433,0.21,0.189,0.066,0.091,0.098,0.193,0.102,0.147,0.108,0.064,0.131,0.303,0.047,0.236,0.323,0.262,0.152,0.358,0.088,0.183,0.478,0.387,0.477,0.152,0.31,0.206,0.199,0.356,0.009,0.299,0.246,0.451,0.277,0.282,0.415,0.462,0.204,0.255,0.216,0.477,0.248,0.123,0.226,0.187,0.21,0.126,0.55
